Firmware Name,Binary Name,Component Name,Component Version,CVE ID,Description,CVSS v3 Score,CVSS v3 Severity,CVSS v2 Score,CVSS v2 Severity
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2002-2254,"The experimental IP packet queuing feature in Netfilter / IPTables in Linux kernel 2.4 up to 2.4.19 and 2.5 up to 2.5.31, when a privileged process exits and network traffic is not being queued, may allow a later process with the same Process ID (PID) to access certain network traffic that would otherwise be restricted.",,,2.1,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2004-0816,Integer underflow in the firewall logging rules for iptables in Linux before 2.6.8 allows remote attackers to cause a denial of service (application crash) via a malformed IP packet.,7.5,HIGH,5.0,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2012-2663,"extensions/libxt_tcp.c in iptables through 1.4.21 does not match TCP SYN+FIN packets in --syn rules, which might allow remote attackers to bypass intended firewall restrictions via crafted packets.  NOTE: the CVE-2012-6638 fix makes this issue less relevant.",,,7.5,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2014-8160,"net/netfilter/nf_conntrack_proto_generic.c in the Linux kernel before 3.18 generates incorrect conntrack entries during handling of certain iptables rule sets for the SCTP, DCCP, GRE, and UDP-Lite protocols, which allows remote attackers to bypass intended access restrictions via packets with disallowed port numbers.",,,5.0,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2015-3221,"OpenStack Neutron before 2014.2.4 (juno) and 2015.1.x before 2015.1.1 (kilo), when using the IPTables firewall driver, allows remote authenticated users to cause a denial of service (L2 agent crash) by adding an address pair that is rejected by the ipset tool.",,,4.0,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2015-8914,The IPTables firewall in OpenStack Neutron before 7.0.4 and 8.0.0 through 8.1.0 allows remote attackers to bypass an intended ICMPv6-spoofing protection mechanism and consequently cause a denial of service or intercept network traffic via a link-local source address.,9.1,CRITICAL,6.4,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2016-5362,The IPTables firewall in OpenStack Neutron before 7.0.4 and 8.0.0 through 8.1.0 allows remote attackers to bypass an intended DHCP-spoofing protection mechanism and consequently cause a denial of service or intercept network traffic via a crafted DHCP discovery message.,8.2,HIGH,6.4,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2016-5363,The IPTables firewall in OpenStack Neutron before 7.0.4 and 8.0.0 through 8.1.0 allows remote attackers to bypass an intended MAC-spoofing protection mechanism and consequently cause a denial of service or intercept network traffic via (1) a crafted DHCP discovery message or (2) crafted non-IP traffic.,8.2,HIGH,6.4,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2016-1455,"Cisco NX-OS before 7.0(3)I2(2e) and 7.0(3)I4 before 7.0(3)I4(1) has an incorrect iptables local-interface configuration, which allows remote attackers to obtain sensitive information via TCP or UDP traffic, aka Bug ID CSCuz05365.",7.5,HIGH,5.0,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2015-8326,The IPTables-Parse module before 1.6 for Perl allows local users to write to arbitrary files owned by the current user.,5.5,MEDIUM,3.6,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2017-18017,"The tcpmss_mangle_packet function in net/netfilter/xt_TCPMSS.c in the Linux kernel before 4.11, and 4.9.x before 4.9.36, allows remote attackers to cause a denial of service (use-after-free and memory corruption) or possibly have unspecified other impact by leveraging the presence of xt_TCPMSS in an iptables action.",9.8,CRITICAL,10.0,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2019-9735,"An issue was discovered in the iptables firewall module in OpenStack Neutron before 10.0.8, 11.x before 11.0.7, 12.x before 12.0.6, and 13.x before 13.0.3. By setting a destination port in a security group rule along with a protocol that doesn't support that option (for example, VRRP), an authenticated user may block further application of security group rules for instances from any project/tenant on the compute hosts to which it's applied. (Only deployments using the iptables security group driver are affected.)",6.5,MEDIUM,4.0,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2020-15590,"A vulnerability in the Private Internet Access (PIA) VPN Client for Linux 1.5 through 2.3+ allows remote attackers to bypass an intended VPN kill switch mechanism and read sensitive information via intercepting network traffic. Since 1.5, PIA has supported a “split tunnel” OpenVPN bypass option. The PIA killswitch & associated iptables firewall is designed to protect you while using the Internet. When the kill switch is configured to block all inbound and outbound network traffic, privileged applications can continue sending & receiving network traffic if net.ipv4.ip_forward has been enabled in the system kernel parameters. For example, a Docker container running on a host with the VPN turned off, and the kill switch turned on, can continue using the internet, leaking the host IP (CWE 200). In PIA 2.4.0+, policy-based routing is enabled by default and is used to direct all forwarded packets to the VPN interface automatically.",7.5,HIGH,5.0,
dlink_DIR-826LA1,iptables,iptables,v1.4.10,CVE-2025-21605,"Redis is an open source, in-memory database that persists on disk. In versions starting at 2.6 and prior to 7.4.3, An unauthenticated client can cause unlimited growth of output buffers, until the server runs out of memory or is killed. By default, the Redis configuration does not limit the output buffer of normal clients (see client-output-buffer-limit). Therefore, the output buffer can grow unlimitedly over time. As a result, the service is exhausted and the memory is unavailable. When password authentication is enabled on the Redis server, but no password is provided, the client can still cause the output buffer to grow from ""NOAUTH"" responses until the system will run out of memory. This issue has been patched in version 7.4.3. An additional workaround to mitigate this problem without patching the redis-server executable is to block access to prevent unauthenticated users from connecting to Redis. This can be done in different ways. Either using network access control tools like firewalls, iptables, security groups, etc, or enabling TLS and requiring users to authenticate using client side certificates.",7.5,HIGH,,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2000-1219,"The -ftrapv compiler option in gcc and g++ 3.3.3 and earlier does not handle all types of integer overflows, which may leave applications vulnerable to vulnerabilities related to overflows.",,,7.5,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2006-0742,"The die_if_kernel function in arch/ia64/kernel/unaligned.c in Linux kernel 2.6.x before 2.6.15.6, possibly when compiled with certain versions of gcc, has the ""noreturn"" attribute set, which allows local users to cause a denial of service by causing user faults on Itanium systems.",,,4.6,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2006-1542,"Stack-based buffer overflow in Python 2.4.2 and earlier, running on Linux 2.6.12.5 under gcc 4.0.3 with libc 2.3.5, allows local users to cause a ""stack overflow,"" and possibly gain privileges, by running a script from a current working directory that has a long name, related to the realpath function.  NOTE: this might not be a vulnerability. However, the fact that it appears in a programming language interpreter could mean that some applications are affected, although attack scenarios might be limited because the attacker might already need to cross privilege boundaries to cause an exploitable program to be placed in a directory with a long name; or, depending on the method that Python uses to determine the current working directory, setuid applications might be affected.",,,3.7,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2006-3619,"Directory traversal vulnerability in FastJar 0.93, as used in Gnu GCC 4.1.1 and earlier, and 3.4.6 and earlier, allows user-assisted attackers to overwrite arbitrary files via a .jar file containing filenames with ""../"" sequences.",,,2.6,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2008-1685,"gcc 4.2.0 through 4.3.0 in GNU Compiler Collection, when casts are not used, considers the sum of a pointer and an int to be greater than or equal to the pointer, which might lead to removal of length testing code that was intended as a protection mechanism against integer overflow and buffer overflow attacks, and provide no diagnostic message about this removal. NOTE: the vendor has determined that this compiler behavior is correct according to section 6.5.6 of the C99 standard (aka ISO/IEC 9899:1999)",,,6.8,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2010-2195,"bozotic HTTP server (aka bozohttpd) 20090522 through 20100512 allows attackers to cause a denial of service via vectors related to a ""wrong code generation interaction with GCC.""",,,5.0,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2014-0892,"IBM Notes and Domino 8.5.x before 8.5.3 FP6 IF3 and 9.x before 9.0.1 FP1 on 32-bit Linux platforms use incorrect gcc options, which makes it easier for remote attackers to execute arbitrary code by leveraging the absence of the NX protection mechanism and placing crafted x86 code on the stack, aka SPR KLYH9GGS9W.",,,5.0,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2015-5276,"The std::random_device class in libstdc++ in the GNU Compiler Collection (aka GCC) before 4.9.4 does not properly handle short reads from blocking sources, which makes it easier for context-dependent attackers to predict the random values via unspecified vectors.",,,5.0,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2014-9799,"The makefile in the Qualcomm components in Android before 2016-07-05 on Nexus 5 and 7 (2013) devices omits the -fno-strict-overflow option to gcc, which might allow attackers to gain privileges via a crafted application that leverages incorrect compiler optimization of an integer-overflow protection mechanism, aka Android internal bug 28821731 and Qualcomm internal bug CR691916.",7.8,HIGH,9.3,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2018-6574,"Go before 1.8.7, Go 1.9.x before 1.9.4, and Go 1.10 pre-releases before Go 1.10rc2 allow ""go get"" remote command execution during source code build, by leveraging the gcc or clang plugin feature, because -fplugin= and -plugin= arguments were not blocked.",7.8,HIGH,4.6,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2002-2439,Integer overflow in the new[] operator in gcc before 4.8.0 allows attackers to have unspecified impacts.,7.8,HIGH,4.6,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2019-19602,"fpregs_state_valid in arch/x86/include/asm/fpu/internal.h in the Linux kernel before 5.4.2, when GCC 9 is used, allows context-dependent attackers to cause a denial of service (memory corruption) or possibly have unspecified other impact because of incorrect fpu_fpregs_owner_ctx caching, as demonstrated by mishandling of signal-based non-cooperative preemption in Go 1.14 prereleases on amd64, aka CID-59c4bd853abc.",6.1,MEDIUM,5.4,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2021-3115,"Go before 1.14.14 and 1.15.x before 1.15.7 on Windows is vulnerable to Command Injection and remote code execution when using the ""go get"" command to fetch modules that make use of cgo (for example, cgo can execute a gcc program from an untrusted download).",7.5,HIGH,5.1,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2021-37322,GCC c++filt v2.26 was discovered to contain a use-after-free vulnerability via the component cplus-dem.c.,7.8,HIGH,6.8,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2022-25265,"In the Linux kernel through 5.16.10, certain binary files may have the exec-all attribute if they were built in approximately 2003 (e.g., with GCC 3.2.2 and Linux kernel 2.4.20). This can cause execution of bytes located in supposedly non-executable regions of a file.",7.8,HIGH,4.4,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2023-4039,"**DISPUTED**A failure in the -fstack-protector feature in GCC-based toolchains  that target AArch64 allows an attacker to exploit an existing buffer  overflow in dynamically-sized local variables in your application  without this being detected. This stack-protector failure only applies  to C99-style dynamically-sized local variables or those created using  alloca(). The stack-protector operates as intended for statically-sized  local variables.  The default behavior when the stack-protector  detects an overflow is to terminate your application, resulting in  controlled loss of availability. An attacker who can exploit a buffer  overflow without triggering the stack-protector might be able to change  program flow control to cause an uncontrolled loss of availability or to  go further and affect confidentiality or integrity. NOTE: The GCC project argues that this is a missed hardening bug and not a vulnerability by itself.",4.8,MEDIUM,,
dlink_DIR-826LA1,iwpriv,gcc,releases/egcs-1.0.0,CVE-2024-50383,"Botan before 3.6.0, when certain GCC versions are used, has a compiler-induced secret-dependent operation in lib/utils/donna128.h in donna128 (used in Chacha-Poly1305 and x25519). An addition can be skipped if a carry is not set. This was observed for GCC 11.3.0 with -O2 on MIPS, and GCC on x86-i386. (Only 32-bit processors can be affected.)",5.9,MEDIUM,,
